Date,Close,High,Low,Open,Volume,Ticker,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Close,High,Low,Open,Volume,Cluster,Ticker_Code,Volatility
2020-08-19,-1.529409314795371,-1.531163017051872,-1.4902447928087323,-1.5213382130120583,1.7686864968439722,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-20,-1.4604711265935721,-1.498279300467384,-1.4869329629307322,-1.5275947339921276,1.2847887687753283,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-21,-1.2968185601434876,-1.3251724257677717,-1.3918353558320613,-1.4330724844731786,6.7689249264898,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-24,-1.2568789016389919,-1.2204394350490873,-1.2651065179128949,-1.1791748013734977,6.973664873825369,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-25,-1.2846022684982001,-1.3168182729730673,-1.2890334224838662,-1.2868158390031426,3.4818030988610826,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-26,-1.2390236735522786,-1.2683615387800844,-1.2341511974122352,-1.2469212795343108,2.2228087801943057,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-27,-1.27963471424139,-1.25519485798229,-1.267945666245271,-1.221020301166854,2.0287904863651214,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-28,-1.2850716884760884,-1.2830655980397245,-1.2478039777683774,-1.251428766363241,2.8619419217245654,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-08-31,-1.1714280391230407,-1.1612222772433733,-1.2093457691767984,-1.2092466739778687,3.8508040764060096,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-01,-1.0334187762205433,-1.0596316492738052,-1.0868760665052584,-1.069853038947734,1.935176010267594,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-02,-1.1080613964282018,-0.9746147166510648,-1.1823102539456833,-0.9398756987679914,3.18631869168878,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-03,-1.3905264969048607,-1.2189697120983423,-1.358041432261357,-1.2272770142097207,4.679262191056627,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-04,-1.388377989675423,-1.3563851647320724,-1.617851950492465,-1.4113424100942158,6.627434423482589,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-08,-1.606938794158208,-1.4823049752953643,-1.5694582161430473,-1.5760326863588345,3.9979125388449814,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-09,-1.486113166561138,-1.478295246643024,-1.499707123355582,-1.4869602877275607,2.584303561364851,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-10,-1.5889500477825844,-1.4419365652037566,-1.5743254813459322,-1.4035391380730597,2.722840934518196,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-11,-1.628956254834865,-1.582827266918142,-1.6419135702984375,-1.5593485590853848,2.686112518279394,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,
2020-09-14,-1.5387393790754904,-1.5641130908908158,-1.5662141262084566,-1.5553119628517167,1.6287465818075246,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.487181148922417
2020-09-15,-1.533906606687612,-1.4865829475366332,-1.5443157331957174,-1.458166422939841,2.7843346041928916,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4647117688997996
2020-09-16,-1.6254658256228771,-1.562241731785918,-1.586761201466776,-1.5415877607940534,2.0061056700558297,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4629927426965093
2020-09-17,-1.6735281976972034,-1.6638337656978084,-1.676789789904805,-1.6898634039141758,2.612107655547467,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.45491088281034353
2020-09-18,-1.7675040134230782,-1.6991234065421221,-1.7476227652458893,-1.6715644242100747,5.445603284084504,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.47010877331583467
2020-09-21,-1.6805092667178496,-1.7175703435884662,-1.8284589558396902,-1.8292583570602376,3.0719024416250154,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4751287152942135
2020-09-22,-1.634057748573926,-1.6461882629745455,-1.6646231552311768,-1.6102086945457446,2.743125845827512,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4754896064116993
2020-09-23,-1.759985080506727,-1.666239020798975,-1.7292379400469047,-1.6387332324985102,1.9032448067289596,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.47953842017923787
2020-09-24,-1.7304503716870803,-1.7159659639228013,-1.777091163359398,-1.8123046567388088,2.3454247056746533,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.48340614830882356
2020-09-25,-1.6214383749018648,-1.6574170290045473,-1.7049064331146955,-1.7245773029960298,1.8840949154250428,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4884070096631392
2020-09-28,-1.5494791774659664,-1.5804208821803363,-1.5667546135235122,-1.5475076382413258,1.56439328507117,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.49163081569894784
2020-09-29,-1.5728396131085247,-1.5806889328331057,-1.5453972039618922,-1.5598869529227042,0.5698820033605624,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.49655985827362487
2020-09-30,-1.5266570269124538,-1.528556180188622,-1.5440452184324942,-1.5803386292715638,1.6943309986412693,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4893948088960115
2020-10-01,-1.5003438153569424,-1.516258402341996,-1.484296961691226,-1.4767345391353337,1.0046232357262457,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4943831409873378
2020-10-02,-1.6015692108579753,-1.5790845577705148,-1.5818948967711486,-1.604557817079162,1.7472328006320703,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.49244250984036686
2020-10-05,-1.508130416641125,-1.5448644372426208,-1.5459378167308937,-1.5771094549500246,0.7480983253067915,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4688775703791751
2020-10-06,-1.5978098496981348,-1.559033454729496,-1.5810837275446477,-1.5289400910908202,2.183220736893845,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.421368803978845
2020-10-07,-1.5462578907985014,-1.5742726468417052,-1.5302575722470357,-1.5580034156210145,0.5040872052443522,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.427810166856483
2020-10-08,-1.5492110879047947,-1.551547917588538,-1.5178209319001819,-1.5141395242779139,0.1567814727911945,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4364989686417857
2020-10-09,-1.4955106217757235,-1.5355072169272623,-1.5088992032010775,-1.5402424751473585,0.599093834025848,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.43937191140931675
2020-10-12,-1.2960136596699616,-1.3168184331578692,-1.391024878876059,-1.4116121411441973,4.228038494264705,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4438148269562701
2020-10-13,-1.3846192603055931,-1.3112038938868409,-1.3810213948830554,-1.2714097654390755,4.802137846515327,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4457372078282219
2020-10-14,-1.3822022423216431,-1.3742972083974643,-1.3818320392378516,-1.3863158182105972,1.9030707876434634,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.428940648640887
2020-10-15,-1.395090758538227,-1.4232219151334464,-1.421574527711123,-1.4476713392601812,0.9121281958354169,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.4102826343914313
2020-10-16,-1.4404676018740914,-1.4138644945205414,-1.4037310804962952,-1.3787811614981236,0.9857512554991661,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.39697060744521784
2020-10-19,-1.5220919228924066,-1.4440744806841437,-1.4888924147672347,-1.4143023508731944,1.1219926156438764,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.35007337974438435
2020-10-20,-1.4810110410320665,-1.4825721616079963,-1.4897036210269319,-1.5154847253565096,1.220284828651529,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.34201347164948726
2020-10-21,-1.4981957293208452,-1.489791173571141,-1.4675350820114135,-1.5028374434252492,0.3247956011877445,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3484422095853625
2020-10-22,-1.5282678808428565,-1.5077031158252443,-1.5178208850387913,-1.4818473234567247,0.6375624411196105,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3502251661239216
2020-10-23,-1.5473319338165499,-1.5475380425187544,-1.5262022186689415,-1.5103724732608739,0.13328629894944347,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3554332774176355
2020-10-26,-1.547062580675357,-1.5475372422947966,-1.5640511386894127,-1.5744178704165348,0.8937263268691549,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.35737989812172166
2020-10-27,-1.5054455196926735,-1.5280217902719377,-1.5191728401155573,-1.5345915897761648,0.38533346454210365,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.35880768555657905
2020-10-28,-1.650436904599168,-1.5774808068514279,-1.612174958147384,-1.5464319572439933,1.7271245057080336,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3587573829744025
2020-10-29,-1.539813422093539,-1.5373784822988947,-1.5824355860237838,-1.6185508931984545,1.7840417331641614,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.354577778525773
2020-10-30,-1.7132656833983018,-1.6694472304760146,-1.7035540924989407,-1.6538030658701994,2.93057816580395,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.31664236579072585
2020-11-02,-1.7156824907855814,-1.7044696980269582,-1.7143685029766627,-1.7062780528027006,1.1798500656216397,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3066264867272809
2020-11-03,-1.6708428795554116,-1.6828151859745313,-1.676248836217355,-1.6914778205770544,0.7839566461181131,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3041144188018109
2020-11-04,-1.5497483200104891,-1.5732032078835343,-1.5783804517909334,-1.570920166052108,1.579018680152189,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3000323861675066
2020-11-05,-1.4401984593295687,-1.465461730351588,-1.4561791900121506,-1.4683915875886737,1.2712802126012241,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2909756253124899
2020-11-06,-1.4438299883105943,-1.4711931226550374,-1.470769603624141,-1.452942182070168,0.9614431268251723,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.28771086267707735
2020-11-09,-1.5075750732217927,-1.3964749774264709,-1.4729361550121127,-1.3941768792958107,2.001853890310202,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2898353446389127
2020-11-10,-1.5169887443799839,-1.5143101817952522,-1.524933892795228,-1.5276119877683643,1.5735098073113363,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2874768640368762
2020-11-11,-1.4223126947256757,-1.4596772366514024,-1.4623738490259501,-1.4834029346492823,0.9052661298073486,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2883119935078865
2020-11-12,-1.4298442634422392,-1.4355750935609588,-1.4046895682050422,-1.4178988938918504,0.6680625324775236,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2906282813640227
2020-11-13,-1.4284991825096358,-1.4586063732327523,-1.4236467971722004,-1.4227509225267558,0.10755484999407895,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2947384313764355
2020-11-16,-1.4005268903862447,-1.423255971292304,-1.4160639996203759,-1.4367686432293707,0.3569241995099267,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.29733354037746257
2020-11-17,-1.4250022248008716,-1.4318251543301732,-1.3941269090398307,-1.4197851984235628,-0.08233113987952004,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.30052144365210576
2020-11-18,-1.461582234625577,-1.454589405721434,-1.420126379606885,-1.4451251507585547,-0.029057924019675295,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3035892002723612
2020-11-19,-1.4451752798398678,-1.4749427905415664,-1.4523541317237074,-1.4726209857053845,-0.08643487353748672,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3051882495932229
2020-11-20,-1.4801402238007664,-1.4827085474947723,-1.4393539446392105,-1.4443157676963505,-0.09964733753626932,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3090686437474199
2020-11-23,-1.5740092670148467,-1.513506299516006,-1.5352247415455567,-1.4836724778207857,1.3121149597977761,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.27565542654053643
2020-11-24,-1.5385058273682324,-1.5609083559215464,-1.5666401295406849,-1.571820579102343,0.9462826879887473,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.214740740402969
2020-11-25,-1.5153751526928685,-1.5368060422181793,-1.49676860097869,-1.5276121243760181,-0.024458106103055675,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.21182682709608694
2020-11-27,-1.5003130682430923,-1.5169882812880482,-1.4683322229390314,-1.500116389578777,-0.7986586282758731,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.22301014668905408
2020-11-30,-1.4341473852045505,-1.4237912790492595,-1.452353930750927,-1.489333758009212,2.3887190957662017,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23201937923172525
2020-12-01,-1.335436935139113,-1.3568393422500828,-1.3656909406516882,-1.3804288937150904,1.3061125999980538,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23571013239646038
2020-12-02,-1.3257545426297397,-1.3595177636828442,-1.3418591353960798,-1.3532032400056409,0.3003342318265228,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2404364044812144
2020-12-03,-1.3295193793030056,-1.3485371001312536,-1.306110084269471,-1.312767640555549,0.03965364175343145,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2465242762221302
2020-12-04,-1.3480780002682056,-1.3731752537718374,-1.3247967342182225,-1.3375676057082972,0.02128553768435525,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.25204261131801087
2020-12-07,-1.3077337855602449,-1.327380855155806,-1.3050273357920807,-1.3453856903004608,0.24079892618860357,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2549764396209354
2020-12-08,-1.2907889668788306,-1.3164005999594286,-1.2822784025055391,-1.2898548584790208,0.12427107140083439,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2604495804933986
2020-12-09,-1.3607196971873083,-1.2904231411470664,-1.3388796214873582,-1.2855415926539286,0.9778398803585544,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.26269543725262146
2020-12-10,-1.3214509996740877,-1.3461271964403978,-1.3618996477264942,-1.394177015461093,0.10054993247791683,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.26026341563056027
2020-12-11,-1.3437752996992345,-1.3758541354974052,-1.3510670611178037,-1.3421510342544722,0.24671557509546949,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2563829535638535
2020-12-14,-1.3607196971873083,-1.3600530244040383,-1.3242552522304842,-1.337567882978409,0.04528718498389331,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2294805860040678
2020-12-15,-1.1966509917168975,-1.238200908764831,-1.2541129893440857,-1.2906637429591965,2.0727186176038495,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23228373015762394
2020-12-16,-1.1985337259485358,-1.2256141164710488,-1.1883034201278655,-1.2079067041208147,0.5394000931011339,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.22893367791158453
2020-12-17,-1.1745958342362737,-1.1932092818719664,-1.1482220404993997,-1.1677416407485905,0.4394352190328923,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.22889279232133605
2020-12-18,-1.229464058901635,-1.2060633192222887,-1.2002188532805191,-1.1661232926071377,2.989508300592308,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2556020597931114
2020-12-21,-1.1872371099620362,-1.2272207891471452,-1.2725287168190103,-1.2723331118420624,1.137895882218389,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2583755726143662
2020-12-22,-1.0890651555823145,-1.0638589016615159,-1.1046204307151068,-1.0946896402199926,2.3755923426602754,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.27222781713470817
2020-12-23,-1.1138085795581132,-1.1168836721246054,-1.0740161396418877,-1.0798620390023732,0.28006230701612406,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.27472403081348507
2020-12-24,-1.0866437150682904,-1.0892996616948512,-1.0653501894060802,-1.1025060316589241,-0.5846722937109622,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.28604473478068615
2020-12-28,-0.9596909879482581,-0.9853897862734862,-1.0000817273615146,-1.0305310307797606,1.2219081410162311,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.29850574787475337
2020-12-29,-1.0086433415508735,-0.9465581847351704,-0.9776039033739865,-0.9210875838578457,1.1325895987606511,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3091359718378688
2020-12-30,-1.0395736745039728,-1.0215433678720396,-1.0030605994874073,-0.9876699103126649,0.4937785224035486,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.315185000272246
2020-12-31,-1.0672789300495433,-1.0550211350369152,-1.0485601858802271,-1.0281066914412746,0.5629835751355248,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3168110342826821
2021-01-04,-1.1554991387786984,-1.0852829930013062,-1.1828869577240833,-1.0432018263180347,1.7106082763846093,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.31916864162552555
2021-01-05,-1.1124643410121906,-1.1353623036523868,-1.137659550853661,-1.168010578677588,0.5252785741781182,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3153738056760654
2021-01-06,-1.2310784929754313,-1.1538414696805226,-1.193178153263474,-1.1995501611214134,2.0167286261704396,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3155505017399096
2021-01-07,-1.1148855709295447,-1.1383088391715748,-1.1530967709261992,-1.1822981822903755,0.8347026892885898,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3089338101583838
2021-01-08,-1.0844922594854698,-1.1115280433594494,-1.0889122303530816,-1.0725848972105212,0.7199020388568635,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.3015138104686482
2021-01-11,-1.1670648973097206,-1.1774088145428048,-1.135764154521107,-1.1599240601110232,0.5959147390908156,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2911713495794333
2021-01-12,-1.1719058829677373,-1.190263253776183,-1.1801786104749488,-1.1785239939458423,0.37687405914716854,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2733600140794199
2021-01-13,-1.1156915243864216,-1.14312867349973,-1.136034005788733,-1.171514801359784,0.2907917524218585,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.25761038115275214
2021-01-14,-1.168946578558008,-1.155179878708393,-1.12872208310726,-1.1165230065154406,0.3319589539907015,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2541829649853507
2021-01-15,-1.2165544830180306,-1.1760696962121202,-1.1763873288152509,-1.1709763730707807,0.8871759368151093,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2504435544792517
2021-01-19,-1.1979954408594902,-1.2165081157088478,-1.1780118446943713,-1.1979326469612532,0.34586749433146835,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2464568377664384
2021-01-20,-1.0850292809944941,-1.1152763062448836,-1.1344089820551877,-1.174210055262216,0.6981184855724543,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24070511272432524
2021-01-21,-0.9548510552735926,-0.9229918745111418,-0.9979163402069937,-1.0356540846053828,1.1093074035011492,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24136720093249844
2021-01-22,-0.8956780240725581,-0.9181708735753763,-0.9591884501491004,-0.9688015333880899,0.9614820863219251,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24273280120561522
2021-01-25,-0.792126377752434,-0.7778399633327165,-0.9180238303251197,-0.7857657437603947,2.082276680807215,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.257606783903882
2021-01-26,-0.7856703262306106,-0.7989958375138002,-0.787216426935369,-0.7714780362276056,0.5441271787071462,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2616773188628438
2021-01-27,-0.8152574736211384,-0.7989965972518145,-0.8132157814668212,-0.7760617848596808,1.6467640504058252,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.26499998863295327
2021-01-28,-0.9489337100341552,-0.8608603002900814,-0.9136908761690333,-0.881462121389392,1.6929258594583834,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2602150661219697
2021-01-29,-1.0869124364194727,-1.001458770803957,-1.0894531622027532,-0.9809317157918719,2.599453611002142,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2635727734160593
2021-02-01,-1.0282781115008242,-1.0378805946751208,-1.069954418128959,-1.0370015414961022,0.7479944333154507,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.261003291318249
2021-02-02,-1.0054148945966215,-1.0129737296941637,-0.9702910333014506,-0.9836265686685656,0.15231931176310162,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.2621414141465842
2021-02-03,-1.0336571716512162,-1.0274359490943175,-0.9973739516148441,-0.9828187037516916,0.32310475902867086,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24373663075804916
2021-02-04,-0.9408640668252163,-0.9837836044643429,-0.970833574848264,-0.9682618818921332,0.1751158119630849,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.24267582620128225
2021-02-05,-0.9523121018175937,-0.9777481973862089,-0.930940732416194,-0.9344243670359337,-0.04537675855955168,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23633560282634442
2021-02-08,-0.9482715941030287,-0.9900857715112039,-0.956436286693951,-0.9700607356173077,-0.1595696408419335,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23977674372957125
2021-02-09,-0.9725146403904188,-0.9654104306723845,-0.9312117733734071,-0.9541323702390312,-0.017315531698366825,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23403575631136747
2021-02-10,-0.9892162199177456,-0.9892818156921666,-0.970540778578164,-0.9579128464159213,-0.11413247842897832,AAPL,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0.23736236054979276
